DIA,AÑO,MES,MESNUM,SEMANA,SALDO INICIAL IQ005,INGRESO IQ005 PRODUCCIÓN,INGRESO IQ005 I+D,INGRESO IQ005,CONSUMO IQ005,MEDIA GL DESECHO ,SALDO FINAL IQ005,SALDO INICIAL IQ130,PRODUCCION IQ130,CONSUMO IQ130 PRODUCCIÓN,CONSUMO IQ130 I+D,CONSUMO IQ149 (ALCOHOL COMPRADO DE 96°),CONSUMO IQ130 ,GL TANQUE DESTILADO ,SALDO FINAL IQ130,% APRV,AGUA M³(PL),AGUA M3(AD),AGUA DE PRODUCCION,AGUA M³ CALDERO # 2 50 BHP,AGUA M3 CALDERO #1 200 BHP,AGUA M3 DE CALDERO #1 A TORRE,AGUA M3 DE CALDERO #2 A TORRE,TORRE ENFRIAMIENTO M3(IN),TORRE DE DESTILACIÓN (M3),ENERGIA SIN TORRE,ENERGIA CON TORRE,ENERGIA TORRE,ENERGIA DE PRODUCION,ENERGÍA PLANTA KWH,VALOR INICIAL KWH PLANTA,VALOR FINAL KWH PLANTA,ENERGÍA ADMIN KWH,VALOR INICIAL KWH ADM,VALOR FINAL KWH ADM,SALDO INICIAL TQ DIESEL PRINCIPAL (Gls),CONSUMO DIARIO DE DIESEL ,CONSUMO DIESEL SIN TORRE,CONSUMO DIESEL CON TORRE,CONSUMO DIESEL TORRE,CONSUMO DIESEL DE PRODUCCION,CONSUMO GL TQ PRINCIPAL (Gls),INGRESO TQ DIESEL PRINCIPAL (Gls),VOLUMEN MENSUAL PROMEDIO,SALDO FINAL TQ DIESEL PRINCIPAL,NIVEL INICIAL TQ CAL #1,NIVEL FINAL TQ CAL #1,CONS. (GL) CAL#1,NIVEL INICIAL TQ CAL #2,NIVEL FINAL TQ CAL #2,CONS. (GL) CAL#2,CONS. (CM) TORRE,CONS. (CM) TORRE ,CONS. (CM) CALDERO,CONS. (CM) TORRE 3,CONS. (CM) CALDERO4,CONS. (CM) CALDERO5,CONS. (CM) CALDERO6,CONS. (CM) CALDERO7,ANTIESPUMANTE (ml),TQ TOWER IS,CONS. AGUA FACT (M3),CONS. E ELÉCTRICA FACT (KWH),CONS. DIESEL FACT (GL),COSTO AGUA FACT,COSTO E ELÉCTRICA FACT,COSTO DIESEL FACT,COSTO DIESEL FACT +IVA,COSTO FACTURADO,HORAS DE PRODUCCIÓN,HORAS PRODUCCIÓN SIN TORRE,HORAS PRODUCCIÓN CON TORRE,COSTO DE AGUA/HORA,COSTO DE AGUA SIN TORRE/HORA,COSTO DE AGUA TORRE/HORA,COSTO ENERGIA/HORA,COSTO DIESEL CONSUMIDO/HORA,COSTO DIESEL TQ PRINCIPAL/HORA,COSTO DE AGUA,COSTO DE AGUA PRODUCCIÓN,COSTO DE AGUA CON TORRE,COSTO DE AGUA TORRE,COSTO DE ENERGÍA,COSTO DE ENERGÍA PRODUCCIÓN,COSTO ENERGIA SIN TORRE,COSTO ENERGIA CON TORRE,COSTO ENERGIA TORRE,COSTO DE DIESEL CONSUMIDO,COSTO DIESEL CONSUMIDO SIN IVA,COSTO DIESEL SIN TORRE,COSTO DIESEL CON TORRE,COSTO DIESEL TORRE,COSTO DIESEL DE PRODUCCION,COSTO DE DIESEL CONSUMIDO TQ PRINCIPAL,COSTO TOTAL PRODUCCIÓN,COSTO TOTAL PRODUCCIÓN SIN IVA,Columna2,COSTO IQ005,MOD DESTIL,CIF DESTIL1,CIF DESTIL2,COSTO TOTAL PRODUCCIÓN TORRE DE DESTILACIÓN,COSTO TOTAL PRODUCCIÓN DE ALCOHOL,COSTO TOTAL PLANTA,COSTO LITRO TOTAL,COSTO TOTAL GENERAL,UNIDADES PROCESADAS
4/28/2020 0:00,2020,ABRIL,4,18,2750,1900,,1900,,,4650,9200,,200,,,200,,9000,,,2,0,0,0,0,0,0,,769,0,0,769,769,81591,82360,160,23200,23360,2500,100,100,0,,100,0,,4.166666667,2500,560,460,100,34,34,0,,,,,,,,,,,,,,,,,0,0,24,24,0,0,0,0,3.204166667,6.791666667,0,0,0,0,0,76.9,76.9,76.9,0,0,183,163,163,0,0,163,0,259.9,239.9,,0,0,0,0,,,239.9,,,
4/29/2020 0:00,2020,ABRIL,4,18,4650,1300,,1300,,,5950,9000,,1300,,,1300,,7700,,,1,0,0,0,0,0,0,,815,0,0,815,815,82360,83175,120,23360,23480,2500,119,119,0,,119,0,,4.958333333,2500,460,360,100,34,15,19,,,,,,,,,,,,,,,,,0,0,24,24,0,0,0,0,3.395833333,8.082083333,0,0,0,0,0,81.5,81.5,81.5,0,0,217.77,193.97,193.97,0,0,193.97,0,299.27,275.47,,0,0,0,0,,,275.47,,,
4/30/2020 0:00,2020,ABRIL,4,18,5950,,,,,,5950,7700,,1200,,,1200,,6500,,1,1,1,2,0,0,0,0,,595,0,0,595,595,83175,83770,120,23480,23600,2500,74,74,0,,74,140,,3.7,2360,360,360,0,15,81,66,,,,,,,,,,,308,16412.31,4000,309.62,1689.7,6537.571429,7322.08,9321.4,20,20,0,0.0505,0.0505,0,2.975,6.031,12.81,1.01,1.01,0,0,59.5,59.5,59.5,0,0,135.42,120.62,120.62,0,0,120.62,256.2,195.93,181.13,,0,0,0,0,,,181.13,,,
5/1/2020 0:00,2020,MAYO,5,18,5950,,,,,,5950,6500,,,,,,,6500,,,,0,,0,0,0,,,,,0,633,633,83770,84403,160,23600,23760,2360,,,,,0,,,,2360,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,63.3,63.3,,,0,,,,,0,0,,63.3,63.3,,0,0,0,0,,,63.3,,,
5/2/2020 0:00,2020,MAYO,5,18,5950,,,,,,5950,6500,,,,,,,6500,,,,0,,0,0,0,,,,,0,0,,,,,,,2360,,,,,0,,,,2360,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/3/2020 0:00,2020,MAYO,5,18,5950,,,,,,5950,6500,,,,,,,6500,,,,0,,0,0,0,,,,,0,0,,,,,,,2360,,,,,0,,,,2360,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/4/2020 0:00,2020,MAYO,5,19,5950,1100,,1100,,,7050,6500,,,,,,,6500,,9,1,9,1,0,0,0,0,,488,0,0,488,488,84403,84891,120,23760,23880,2360,92,92,0,,92,70,,5.75,2290,360,360,0,81,59,22,,,,,,,,,,,,,,,,,0,0,16,16,0,0.568125,0.568125,0,3.05,7.245,6.16875,9.09,9.09,0,0,48.8,48.8,48.8,0,0,129.72,115.92,115.92,0,0,115.92,98.7,187.61,173.81,,0,0,0,0,,,173.81,,,
5/5/2020 0:00,2020,MAYO,5,19,7050,950,,950,,,8000,6500,,1100,,,1100,,5400,,8,1,8,2,0,0,0,0,,722,0,0,722,722,84891,85613,120,23880,24000,2290,115,115,0,,115,130,,4.791666667,2160,360,360,0,59,74,15,,,,,,,,,,,,,,,,,0,0,24,24,0,0.336666667,0.336666667,0,3.008333333,6.0375,7.6375,8.08,8.08,0,0,72.2,72.2,72.2,0,0,162.15,144.9,144.9,0,0,144.9,183.3,242.43,225.18,,0,0,0,0,,,225.18,,,
5/6/2020 0:00,2020,MAYO,5,19,8000,,,,,,8000,5400,,,,,,,5400,,5,1,5,1,0,0,0,0,,682,0,0,682,682,85613,86295,120,24000,24120,2160,96,96,0,,96,70,,4,2090,360,360,0,74,48,26,,,,,,,,,,,,,,,,,0,0,24,24,0,0.210416667,0.210416667,0,2.841666667,5.04,4.1125,5.05,5.05,0,0,68.2,68.2,68.2,0,0,135.36,120.96,120.96,0,0,120.96,98.7,208.61,194.21,,0,0,0,0,,,194.21,,,
5/7/2020 0:00,2020,MAYO,5,19,8000,,,,,,8000,5400,,1050,,,1050,,4350,,6,1,6,1,0,0,0,0,,576,0,0,576,576,86295,86871,120,24120,24240,2090,83,83,0,,83,120,,4.15,1970,360,360,0,48,85,37,,,,,,,,,,,,,,,,,0,0,20,20,0,0.303,0.303,0,2.88,5.229,8.46,6.06,6.06,0,0,57.6,57.6,57.6,0,0,117.03,104.58,104.58,0,0,104.58,169.2,180.69,168.24,,0,0,0,0,,,168.24,,,
5/8/2020 0:00,2020,MAYO,5,19,8000,,,,,,8000,4350,,,,,,,4350,,,,0,,0,0,0,,,,,0,657,657,86871,87528,200,24240,24440,1970,,,,,0,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,65.7,65.7,,,0,,,,,0,0,,65.7,65.7,,0,0,0,0,,,65.7,,,
5/9/2020 0:00,2020,MAYO,5,19,8000,,,,,,8000,4350,,,,,,,4350,,,,0,,0,0,0,,,,,0,0,,,,,,,1970,,,,,0,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/10/2020 0:00,2020,MAYO,5,19,8000,,,,,,8000,4350,,,,,,,4350,,,,0,,0,0,0,,,,,0,0,,,,,,,1970,,,,,0,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/11/2020 0:00,2020,MAYO,5,20,8000,1100,,1100,1250,67.78,7850,4350,950,500,,,500,96.57,4800,76,4,1,0.468,1,0,0,0.532,3,3.532,282.9375,220.0625,83.4036875,419.5963125,503,87528,88031,80,24440,24520,1970,120,54,66,35.112,84.888,120,,7.5,1850,360,360,0,85,85,0,,,,,,,,,,,,,,,,,0,0,16,9,7,0.2525,0.23802064,0.509617143,3.14375,9.45,10.575,4.04,2.14218576,3.56732,1.89781424,50.3,38.592675,28.29375,22.00625,11.707325,169.2,151.2,68.04,83.16,44.24112,106.95888,169.2,223.54,205.54,,250,38,1.9,57,57.84625924,108.73357,147.6937408,0.426048694,404.7462592,
5/12/2020 0:00,2020,MAYO,5,20,7850,1000,,1000,5600,67.52,3250,4800,4450,2000,,,2000,96.47,7250,79.46428571,9,1,-1.72368,0,3.24,1.72368,0,9,10.72368,0,1009,382.411,626.589,1009,88031,89040,160,24520,24680,1850,275,0,275,146.3,128.7,210,,11.45833333,1640,360,360,0,85,20,65,,,,,,,,,,,,,,,,,0,0,24,0,24,0.37875,0,0.4512882,4.204166667,14.4375,12.3375,9.09,3.327952262,10.8309168,5.762047738,100.9,47.2212,0,100.9,53.6788,387.75,346.5,0,346.5,184.338,162.162,296.1,497.74,456.49,,1120,178,8.9,267,243.7788477,458.2309168,212.7111523,0.408467157,1817.678848,
5/13/2020 0:00,2020,MAYO,5,20,3250,1000,,1000,3950,71.1,300,7250,3150,650,,,650,96.35,9750,79.74683544,7,1,0.936,2,0,0,1.064,5,6.064,360.75,601.25,227.87375,734.12625,962,89040,90002,160,24680,24840,1640,219,45,174,92.568,126.432,240,,9.125,1400,360,360,0,20,41,21,,,,,,,,,,,,,,,,,0,0,24,9,15,0.294583333,0.42352128,0.408309333,4.008333333,11.4975,14.1,7.07,3.81169152,6.12464,3.25830848,96.2,64.2135,36.075,60.125,31.9865,308.79,275.94,56.7,219.24,116.63568,159.30432,338.4,412.06,379.21,,790,126,6.3,189,151.8804885,285.48964,227.3295115,0.401009679,1263.180488,
5/14/2020 0:00,2020,MAYO,5,20,300,1300,,1300,,,1600,9750,,1200,,,1200,,8550,,12,1,12,1,0,0,0,0,,611,0,0,611,611,90002,90613,120,24840,24960,1400,74,74,0,,74,60,,3.7,1340,360,360,0,41,27,14,,,,,,,,,,,,,,,,,0,0,20,20,0,0.606,0.606,0,3.055,4.662,4.23,12.12,12.12,0,0,61.1,61.1,61.1,0,0,104.34,93.24,93.24,0,0,93.24,84.6,177.56,166.46,,0,0,0,0,,,166.46,,,
5/15/2020 0:00,2020,MAYO,5,20,1600,,,,,,1600,8550,,,,,,,8550,,,,0,,0,0,0,,,,,0,1270,1270,90003,91273,279,24841,25120,1340,,,,,0,,,,1340,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,127,127,,,0,,,,,0,0,,127,127,,0,0,0,0,,,127,,,
5/16/2020 0:00,2020,MAYO,5,20,1600,,,,,,1600,8550,,,,,,,8550,,,,0,,0,0,0,,,,,0,0,,,,,,,1340,,,,,0,,,,1340,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/17/2020 0:00,2020,MAYO,5,20,1600,,,,,,1600,8550,,,,,,,8550,,,,0,,0,0,0,,,,,0,0,,,,,,,1340,,,,,0,,,,1340,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/18/2020 0:00,2020,MAYO,5,21,1600,,,,,,1600,8550,,400,,,400,,8150,,7,1,7,1,0,0,0,0,,509,0,0,509,509,91273,91782,120,25120,25240,1340,105,105,0,,105,140,,6.5625,1200,360,360,0,27,62,35,,,,,,,,,,,,,,,,,0,0,16,16,0,0.441875,0.441875,0,3.18125,8.26875,12.3375,7.07,7.07,0,0,50.9,50.9,50.9,0,0,148.05,132.3,132.3,0,0,132.3,197.4,206.02,190.27,,0,0,0,0,,,190.27,,,
5/19/2020 0:00,2020,MAYO,5,21,1600,1250,,1250,,,2850,8150,,,,,,,8150,,8,2,8,1,0,0,0,0,,740,0,0,740,740,91782,92522,120,25240,25360,1200,192,192,0,,192,210,2000,8,2990,360,360,0,62,80,18,,,,,,,,,,,,,,,,,0,0,24,24,0,0.336666667,0.336666667,0,3.083333333,10.08,12.3375,8.08,8.08,0,0,74,74,74,0,0,270.72,241.92,241.92,0,0,241.92,296.1,352.8,324,,0,0,0,0,,,324,,,
5/20/2020 0:00,2020,MAYO,5,21,2850,1000,,1000,,,3850,8150,,2950,,,2950,,5200,,10,2,10,1,0,0,0,0,,730,0,0,730,730,92522,93252,120,25360,25480,2990,121,121,0,,121,90,,5.041666667,2900,360,360,0,80,49,31,,,,,,,,,,,,,,,,,0,0,24,24,0,0.420833333,0.420833333,0,3.041666667,6.3525,5.2875,10.1,10.1,0,0,73,73,73,0,0,170.61,152.46,152.46,0,0,152.46,126.9,253.71,235.56,,0,0,0,0,,,235.56,,,
5/21/2020 0:00,2020,MAYO,5,21,3850,,,,,,3850,5200,,200,,,200,,5000,,11,2,11,1,0,0,0,0,,586,0,0,586,586,93252,93838,120,25480,25600,2900,93,93,0,,93,80,,4.65,2820,360,360,0,49,36,13,,,,,,,,,,,,,,,,,0,0,20,20,0,0.5555,0.5555,0,2.93,5.859,5.64,11.11,11.11,0,0,58.6,58.6,58.6,0,0,131.13,117.18,117.18,0,0,117.18,112.8,200.84,186.89,,0,0,0,0,,,186.89,,,
5/22/2020 0:00,2020,MAYO,5,21,3850,,,,,,3850,5000,,,,,,,5000,,,,0,,0,0,0,,,,,0,1552,1552,93253,94805,359,25481,25840,2820,,,,,0,,,,2820,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,155.2,155.2,,,0,,,,,0,0,,155.2,155.2,,0,0,0,0,,,155.2,,,
5/23/2020 0:00,2020,MAYO,5,21,3850,,,,,,3850,5000,,,,,,,5000,,,,0,,0,0,0,,,,,0,0,,,,,,,2820,,,,,0,,,,2820,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/24/2020 0:00,2020,MAYO,5,21,3850,,,,,,3850,5000,,,,,,,5000,,,,0,,0,0,0,,,,,0,0,,,,,,,2820,,,,,0,,,,2820,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/25/2020 0:00,2020,MAYO,5,22,3850,,,,,,3850,5000,,,,,,,5000,,,,0,,0,0,0,,,,,0,0,,,,,,,2820,,,,,0,,,,2820,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
5/26/2020 0:00,2020,MAYO,5,22,3850,1300,,1300,,,5150,5000,,,,,,,5000,,7,1,7,1,0,0,0,0,,489,0,0,489,489,94805,95294,80,25840,25920,2820,62,62,0,,62,60,,3.875,2760,360,360,0,36,34,2,,,,,,,,,,,,,,,,,0,0,16,16,0,0.441875,0.441875,0,3.05625,4.8825,5.2875,7.07,7.07,0,0,48.9,48.9,48.9,0,0,87.42,78.12,78.12,0,0,78.12,84.6,143.39,134.09,,0,0,0,0,,,134.09,,,
5/27/2020 0:00,2020,MAYO,5,22,5150,2000,,2000,,,7150,5000,,2600,,,2600,,2400,,3,1,3,0,1.08,0,0,0,,829,0,0,829,829,95294,96123,160,25920,26080,2760,120,120,0,,120,170,,5,2590,360,360,0,34,84,50,,,,,,,,,,,,,,,,,0,0,24,24,0,0.12625,0.12625,0,3.454166667,6.3,9.9875,3.03,3.03,0,0,82.9,82.9,82.9,0,0,169.2,151.2,151.2,0,0,151.2,239.7,255.13,237.13,,0,0,0,0,,,237.13,,,
5/28/2020 0:00,2020,MAYO,5,22,7150,4300,,4300,,,11450,2400,,1000,,,1000,,1400,,9,2,9,1,0,0,0,0,,764,0,0,764,764,96123,96887,120,26080,26200,2590,93,93,0,,93,70,,3.875,2520,360,360,0,84,61,23,,,,,,,,,,,,,,,,,0,0,24,24,0,0.37875,0.37875,0,3.183333333,4.8825,4.1125,9.09,9.09,0,0,76.4,76.4,76.4,0,0,131.13,117.18,117.18,0,0,117.18,98.7,216.62,202.67,,0,0,0,0,,,202.67,,,
5/29/2020 0:00,2020,MAYO,5,22,11450,2000,,2000,,,13450,1400,,400,,,400,,1000,,5,2,5,0,1.8,0,0,0,,638,0,0,638,638,96887,97525,120,26200,26320,2520,89,89,0,,89,70,,4.45,2450,360,360,0,61,42,19,,,,,,,,,,,,,,,,,0,0,20,20,0,0.2525,0.2525,0,3.19,5.607,4.935,5.05,5.05,0,0,63.8,63.8,63.8,0,0,125.49,112.14,112.14,0,0,112.14,98.7,194.34,180.99,,0,0,0,0,,,180.99,,,
5/30/2020 0:00,2020,MAYO,5,22,13450,,,,,,13450,1000,,,,,,,1000,,,,0,,0,0,0,,,,,0,488,488,97525,98013,80,26320,26400,2450,,,,,0,,,,2450,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,48.8,48.8,,,0,,,,,0,0,,48.8,48.8,,0,0,0,0,,,48.8,,,
5/31/2020 0:00,2020,MAYO,5,22,13450,,,,,,13450,1000,,,,,,,1000,,,,0,,0,0,0,,,,,0,0,,,,,,,2450,,,,,0,,,,2450,,,,,,,,,,,,,,,,,294,14363.04,2000,295.57,1506.78,2511.580357,2812.97,4615.32,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
6/1/2020 0:00,2020,JUNIO,6,23,13450,950,,950,2950,65.84,11450,1000,1750,200,,,200,96.54,2550,59.3220339,12,1,4.70176,0,4.32,2.29824,0,5,7.29824,176.25,387.75,146.95725,417.04275,564,98013,98577,80,26400,26480,2450,186,45,141,75.012,110.988,170,,11.625,2280,360,360,0,42,26,16,,,,,,,,,,,,,,,,,0,0,16,5,11,0.7575,1.639701937,0.670111127,3.525,10.9275,11.2625,12.12,8.198509683,7.3712224,3.921490317,56.4,35.7717,17.625,38.775,20.6283,197.16,174.84,42.3,132.54,70.51128,104.32872,180.2,265.68,243.36,,590,70,3.5,105,95.06107032,178.6862224,148.2989297,0.493463469,863.5610703,
6/2/2020 0:00,2020,JUNIO,6,23,11450,950,,950,1800,67.7,10600,2550,1250,1500,,,1500,96.1,2300,69.44444444,12,1,6.936,2,0,0,1.064,4,5.064,470.7083333,398.2916667,150.9525417,718.0474583,869,98577,99446,120,26480,26600,2280,227,95,132,70.224,156.776,230,,9.458333333,2050,360,340,20,26,49,23,,,,,,,,,,,,,,,,,0,0,24,13,11,0.505,0.723000886,0.464967273,3.620833333,8.890833333,10.15833333,12.12,9.39901152,5.11464,2.72098848,86.9,65.71088333,47.07083333,39.82916667,21.18911667,240.62,213.38,89.3,124.08,66.01056,147.36944,243.8,339.64,312.4,,360,50,2.5,75,89.92066515,169.0238067,222.4793349,0.461936532,577.4206651,
6/3/2020 0:00,2020,JUNIO,6,23,10600,1650,,1650,2450,70.06,9800,2300,1400,300,,,300,90.32,3400,57.14285714,14,1,9.468,1,0,0,0.532,4,4.532,421.6666667,498.3333333,188.8683333,731.1316667,920,99446,100366,120,26600,26720,2050,219,61,158,84.056,134.944,200,,9.125,1850,340,320,20,49,50,1,,,,,,,,,,,,,,,,,0,0,24,11,13,0.589166667,1.064078705,0.352101538,3.833333333,8.5775,8.833333333,14.14,11.70486576,4.57732,2.43513424,92,65.48866667,42.16666667,49.83333333,26.51133333,232.14,205.86,57.34,148.52,79.01264,126.84736,212,338.28,312,,490,56,2.8,84,107.9591076,202.9306533,204.0408924,0.529113648,740.7591076,
6/4/2020 0:00,2020,JUNIO,6,23,9800,,,,1750,71.86,8050,3400,1250,1950,,,1950,96.56,2700,71.42857143,8,2,4.46784,0,2.88,1.53216,0,2,3.53216,248.85,462.15,175.15485,535.84515,711,100366,101077,80,26720,26800,1850,160,84,76,40.432,119.568,60,,8,1790,320,235,85,50,35,15,,,,,,,,,,,,,,,,,0,0,20,7,13,0.404,0.883157113,0.274421662,3.555,7.52,3.18,8.08,6.182099789,3.5674816,1.897900211,71.1,46.51362,24.885,46.215,24.58638,169.6,150.4,78.96,71.44,38.00608,112.39392,63.6,248.78,229.58,,350,50,2.5,75,64.49036021,121.2224816,165.0896398,0.433592288,541.9903602,
6/5/2020 0:00,2020,JUNIO,6,23,8050,,,,,,8050,2700,,,,,,,2700,,,,0,,0,0,0,,,,,0,791,791,101077,101868,160,26800,26960,1790,,,,,0,,,,1790,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,79.1,79.1,,,0,,,,,0,0,,79.1,79.1,,0,0,0,0,,,79.1,,,
6/6/2020 0:00,2020,JUNIO,6,23,8050,,,,,,8050,2700,,,,,,,2700,,,,0,,0,0,0,,,,,0,0,,,,,,,1790,,,,,0,,,,1790,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
6/7/2020 0:00,2020,JUNIO,6,23,8050,,,,,,8050,2700,,,,,,,2700,,,,0,,0,0,0,,,,,0,0,,,,,,,1790,,,,,0,,,,1790,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
6/8/2020 0:00,2020,JUNIO,6,24,8050,2000,,2000,1700,74.01,8350,2700,900,,,,,95.56,3600,52.94117647,11,0,3.89328,0,3.96,2.10672,0,5,7.10672,289,289,109.531,468.469,578,101868,102446,80,26960,27040,1790,181,81,100,53.2,127.8,290,,11.3125,1500,235,300,65,35,79,44,,,,,,,,,,,,,,,,,0,0,16,8,8,0.694375,0.911427151,0.8972234,3.6125,10.63375,19.2125,11.11,7.29141721,7.1777872,3.81858279,57.8,42.4252,28.9,28.9,15.3748,191.86,170.14,76.14,94,50.008,120.132,307.4,260.77,239.05,,340,36,1.8,54,69.20138279,130.0777872,169.8486172,0.556668203,501.0013828,
6/9/2020 0:00,2020,JUNIO,6,24,8350,950,,950,2350,74.77,6950,3600,1350,,,,,95.99,4950,57.44680851,9,1,2.27632,0,3.24,1.72368,0,5,6.72368,467.0416667,551.9583333,209.1922083,809.8077917,1019,102446,103465,120,27040,27160,1500,225,100,125,66.5,158.5,300,,9.375,1200,300,375,75,79,79,0,,,,,,,,,,,,,,,,,0,0,24,11,13,0.37875,0.497930206,0.522378215,4.245833333,8.8125,13.25,9.09,5.477232262,6.7909168,3.612767738,101.9,72.53581667,46.70416667,55.19583333,29.36418333,238.5,211.5,94,117.5,62.51,148.99,318,349.49,322.49,,470,54,2.7,81,95.48695107,179.4867501,227.0030489,0.520879223,703.1869511,
6/10/2020 0:00,2020,JUNIO,6,24,6950,,,,4850,76.93,2100,4950,2950,1200,,,1200,96.24,6700,60.82474227,11,1,2.89328,0,3.96,2.10672,0,6,8.10672,44.29166667,1018.708333,386.0904583,676.9095417,1063,103465,104528,80,27160,27240,1200,235,10,225,119.7,115.3,0,,9.791666667,1200,375,140,235,79,79,0,,,,,,,,,,,,,,,,,0,0,24,1,23,0.462916667,6.75409721,0.355990748,4.429166667,9.204166667,0,11.11,6.75409721,8.1877872,4.35590279,106.3,52.10471667,4.429166667,101.8708333,54.19528333,249.1,220.9,9.4,211.5,112.518,108.382,0,366.51,338.31,,970,118,5.9,177,171.0691861,321.5586205,167.2408139,0.488803114,1441.969186,
6/11/2020 0:00,2020,JUNIO,6,24,2100,,,,,,2100,6700,,1200,,,1200,,5500,,2,2,2,0,0.72,0,0,0,,695,0,0,695,695,104528,105223,120,27240,27360,1200,150,150,0,,150,200,,7.5,1000,140,190,50,79,79,0,,,,,,,,,,,,,,,,,0,0,20,20,0,0.101,0.101,0,3.475,7.05,10.6,2.02,2.02,0,0,69.5,69.5,69.5,0,0,159,141,141,0,0,141,212,230.52,212.52,,0,0,0,0,,,212.52,,,
6/12/2020 0:00,2020,JUNIO,6,24,2100,,,,,,2100,5500,,,,,,,5500,,,,0,,0,0,0,,,,,0,805,805,105223,106028,120,27360,27480,1000,,,,,0,,,,1000,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,80.5,80.5,,,0,,,,,0,0,,80.5,80.5,,0,0,0,0,,,80.5,,,
6/13/2020 0:00,2020,JUNIO,6,24,2100,,,,,,2100,5500,,,,,,,5500,,,,0,,0,0,0,,,,,0,0,,,,,,,1000,,,,,0,,,,1000,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
6/14/2020 0:00,2020,JUNIO,6,24,2100,,,,,,2100,5500,,,,,,,5500,,,,0,,0,0,0,,,,,0,0,,,,,,,1000,,,,,0,,,,1000,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0,,0,,,0,,,,,0,0,,0,0,,0,0,0,0,,,,,,
6/15/2020 0:00,2020,JUNIO,6,25,2100,1800,,1800,,,3900,5500,,500,,,500,,5000,,2,1,2,0,0.72,0,0,0,,514,0,0,514,514,106028,106542,80,27480,27560,1000,110,110,0,,110,100,,6.875,900,190,180,10,75,75,0,,,,,,,,,,,,,,,,,0,0,16,16,0,0.12625,0.12625,0,3.2125,6.4625,6.625,2.02,2.02,0,0,51.4,51.4,51.4,0,0,116.6,103.4,103.4,0,0,103.4,106,170.02,156.82,,0,0,0,0,,,156.82,,,
6/16/2020 0:00,2020,JUNIO,6,25,3900,1000,,1000,,,4900,5000,,1400,,,1400,,3600,,2,2,2,0,0.72,0,0,0,,746,0,0,746,746,106542,107288,120,27560,27680,900,135,135,0,,135,300,2000,5.625,2600,180,345,165,75,75,0,,,,,,,,,,,,,,,,,0,0,24,24,0,0.084166667,0.084166667,0,3.108333333,5.2875,13.25,2.02,2.02,0,0,74.6,74.6,74.6,0,0,143.1,126.9,126.9,0,0,126.9,318,219.72,203.52,,0,0,0,0,,,203.52,,,
